2025-01-18 @George Mason             80  G Washington             77 O2         
2025-01-18  Wake Forest              72 @Virginia Tech            63            
2025-01-18  Princeton                81 @Dartmouth                80            
2025-01-18  Stanford                 72 @North Carolina           71            
2025-01-18  St Louis                 63 @Richmond                 59            
2025-01-18 @Syracuse                 77  Notre Dame               69            
2025-01-18  California               65 @NC State                 62            
2025-01-18 @Idaho St                 86  Montana                  61            
2025-01-18  Houston                  69 @UCF                      68            
2025-01-18 @Kansas                   84  Kansas St                74            
2025-01-18 @West Virginia            64  Iowa St                  57            
2025-01-18 @Oklahoma St              83  Colorado                 73            
2025-01-18 @Utah                     73  BYU                      72 O1         
2025-01-18 @Cincinnati               67  Arizona St               60            
2025-01-18 @Texas Tech               70  Arizona                  54            
2025-01-18  East Carolina            75 @Wichita St               72            
2025-01-18  North Texas              72 @UT San Antonio           57            
2025-01-18 @South Florida            63  Tulsa                    56            
2025-01-18 @UNC Asheville            93  Winthrop                 84            
